p1x	p1y	p2x	p2y	v1x	v1y	v2x	v2y	Energy	Ang_mom	time
-4.730731278811879	-1.9307312788118798	-4.130898688580398	-2.2308986885803996	-39.585687279835774	-29.585687279835785	-40.56950959524992	-30.569509595249933	0	0	0.29
-5.126486814234872	-2.2264868142348733	-4.546330670311675	-2.546330670311676	-41.53304812822817	-31.53304812822818	-42.52273050139373	-32.522730501393745	0	0	0.3
-5.541715795068159	-2.54171579506816	-4.981353298608273	-2.8813532986082744	-43.49215557864736	-33.49215557864738	-44.482301262542144	-34.48230126254216	0	0	0.31
-5.976536278344508	-2.8765362783445094	-5.435976695562517	-3.235976695562519	-45.452337834729214	-35.45233783472923	-46.437073927640824	-36.43707392764084	0	0	0.32
-6.430959638084847	-3.2309596380848493	-5.910094777161088	-3.610094777161091	-47.401974781186034	-37.40197478118605	-48.37521272503938	-38.3752127250394	0	0	0.33
-6.904881052109996	-3.6048810521099983	-6.4034809500633045	-4.003480950063307	-49.32901264646026	-39.32901264646027	-50.28475731019689	-40.2847573101969	0	0	0.34
-7.398075132136985	-3.9980751321369876	-6.915789923365026	-4.415789923365029	-51.22157561755721	-41.22157561755722	-52.15424348421726	-42.154243484217275	0	0	0.35000000000000003
-7.910197671186408	-4.41019767118641	-7.44656581974765	-4.846565819747653	-53.06859635439442	-43.06859635439444	-53.97329800049264	-43.973298000492655	0	0	0.36
-8.440793701891673	-4.840793701891675	-7.995255883374879	-5.295255883374883	-54.86037658636601	-44.86037658636602	-55.73312504371738	-45.73312504371739	0	0	0.37
-8.989311169991764	-5.289311169991766	-8.561228320621998	-5.761228320622001	-56.58900146404387	-46.58900146404388	-57.426824320982604	-47.42682432098262	0	0	0.38
-9.555118762025522	-5.755118762025526	-9.143792369794532	-6.2437923697945354	-58.2485634590133	-48.24856345901331	-59.04951681408745	-49.04951681408746	0	0	0.39
-10.137525982033255	-6.237525982033258	-9.742218656903747	-6.74221865690375	-59.835191741669654	-49.83519174166967	-60.59829156573181	-50.59829156573183	0	0	0.4
-10.735803529757433	-6.735803529757436	-10.355758201109168	-7.255758201109172	-61.346917618068765	-51.34691761806878	-62.07201421204788	-52.0720142120479	0	0	0.41000000000000003
-11.349202337913388	-7.24920233791339	-10.983658941144705	-7.783658941144709	-62.78342680678238	-52.783426806782394	-63.471050044098085	-53.4710500440981	0	0	0.42
-11.976970134013499	-7.776970134013501	-11.62517920199113	-8.325179201991133	-64.14575341428105	-54.14575341428107	-64.79695239934773	-54.79695239934775	0	0	0.43
-12.618364941452695	-8.318364941452696	-12.27959798913166	-8.879597989131662	-65.4359624989038	-55.43596249890384	-66.05215630180096	-56.052156301800984	0	0	0.44
-13.272665404290242	-8.872665404290244	-12.94622232802715	-9.446222328027153	-66.65685432907999	-56.656854329080005	-67.23970326303922	-57.23970326303923	0	0	0.45
-13.939178151976352	-9.439178151976353	-13.624392054392443	-10.024392054392447	-67.81170918648226	-57.811709186482275	-68.36301025434734	-58.36301025434735	0	0	0.46
-14.617242609340703	-10.017242609340704	-14.313482533114096	-10.6134825331141	-68.90407997466347	-58.90407997466347	-69.42568614390402	-59.42568614390401	0	0	0.47000000000000003
-15.30623373011232	-10.60623373011232	-15.012905777270523	-11.212905777270528	-69.9376320122116	-59.93763201221158	-70.43139273591324	-60.431392735913214	0	0	0.48
-16.005563126200123	-11.205563126200124	-15.72211038783236	-11.822110387832364	-70.9160249268699	-60.916024926869866	-71.38374437631147	-61.38374437631144	0	0	0.49
-16.714679014175683	-11.814679014175685	-16.44058066479675	-12.440580664796757	-71.84282966589005	-61.842829665890015	-72.28623901470931	-62.28623901470929	0	0	0.5
-17.433065330529093	-12.433065330529093	-17.167835168126544	-13.06783516812655	-72.72147337863437	-62.72147337863435	-73.14221380382376	-63.14221380382375	0	0	0.51
-18.160240294771988	-13.060240294771987	-17.903424940873226	-13.703424940873232	-73.55520556550779	-63.55520556550778	-73.9548191487723	-63.95481914877228	0	0	0.52
-18.89575463333546	-13.695754633335461	-18.64693155110199	-14.346931551101996	-74.34707991074825	-64.34707991074822	-74.72700617983185	-64.72700617983182	0	0	0.53
-19.639189621321663	-14.339189621321662	-19.39796506446986	-14.997965064469868	-75.09994731679106	-65.09994731679103	-75.46152367906116	-65.46152367906113	0	0	0.54
-20.39015505428961	-14.99015505428961	-20.156162024683212	-15.65616202468322	-75.81645667325596	-65.81645667325593	-76.16092142913078	-66.16092142913075	0	0	0.55
-21.14828722754138	-15.64828722754138	-20.921183493052478	-16.321183493052484	-76.49906075621554	-66.49906075621551	-76.82755773082057	-66.82755773082054	0	0	0.56
-21.913246974296428	-16.313246974296426	-21.692713179299624	-16.99271317929963	-77.150025348889	-67.15002534888897	-77.46360945299953	-67.4636094529995	0	0	0.5700000000000001
-22.684717795027062	-16.98471779502706	-22.47045568211247	-17.670455682112475	-77.77144021568672	-67.7714402156867	-78.07108345336214	-68.0710834533621	0	0	0.58
-23.46240409652795	-17.66240409652795	-23.254134848366867	-18.354134848366872	-78.36523097090473	-68.3652309709047	-78.65182856413062	-68.6518285641306	0	0	0.59
-24.24602954969165	-18.346029549691647	-24.04349225339508	-19.043492253395087	-78.93317118681294	-68.93317118681291	-79.2075475988006	-69.20754759880057	0	0	0.6
-25.035335568399695	-19.03533556839969	-24.838285800342877	-19.738285800342883	-79.47689430687954	-69.47689430687952	-79.739809025456	-69.73980902545597	0	0	0.61
-25.83007990758949	-19.730079907589484	-25.6382884339042	-20.438288433904205	-79.9979050882924	-69.99790508829237	-80.25005808710205	-70.25005808710202	0	0	0.62
-26.630035375794016	-20.43003537579401	-26.44328696208492	-21.143286962084925	-80.49759040973899	-70.49759040973896	-80.73962724402895	-70.73962724402892	0	0	0.63
-27.434988655808077	-21.13498865580807	-27.25308097878478	-21.853080978784785	-80.97722935800007	-70.97722935800005	-81.20974587832359	-71.20974587832356	0	0	0.64
-28.24473922626822	-21.84473922626821	-28.067481879651393	-22.567481879651396	-81.43800255971522	-71.43800255971519	-81.66154924450326	-71.66154924450323	0	0	0.65
-29.059098376595912	-22.5590983765959	-28.886311963674846	-23.286311963674848	-81.88100075971823	-71.8810007597182	-82.09608667894771	-72.09608667894769	0	0	0.66
-29.877888307766824	-23.277888307766812	-29.709403613230347	-24.009403613230347	-82.30723266979315	-72.30723266979312	-82.51432909881927	-72.51432909881925	0	0	0.67
-30.700941311607185	-24.000941311607175	-30.53659854565123	-24.736598545651233	-82.7176321253359	-72.71763212533587	-82.91717583172894	-72.91717583172891	0	0	0.68
-31.528099021693016	-24.72809902169301	-31.367747129864924	-25.46774712986493	-83.11306459494628	-73.11306459494625	-83.30546082286175	-73.30546082286172	0	0	0.6900000000000001
-32.359211729378245	-25.45921172937824	-32.20270776210847	-26.20270776210847	-83.49433309137153	-73.4943330913715	-83.67995826828414	-73.67995826828411	0	0	0.7000000000000001
-33.194137758962135	-26.19413775896213	-33.04134629523061	-26.941346295230613	-83.86218353285913	-73.8621835328591	-84.04138772289936	-74.04138772289933	0	0	0.71
-34.032742896497176	-26.932742896497167	-33.883535516566454	-27.683535516566458	-84.21730960283469	-74.21730960283466	-84.39041872982337	-74.39041872982334	0	0	0.72
-34.874899867218026	-27.674899867218016	-34.729154669827075	-28.42915466982708	-84.5603571535793	-74.56035715357928	-84.72767501539884	-74.72767501539882	0	0	0.73
-35.72048785702899	-28.42048785702898	-35.57808901687443	-29.178089016874438	-84.89192819671277	-74.89192819671274	-85.05373829104454	-75.05373829104451	0	0	0.74
-36.56939207391589	-29.16939207391588	-36.430229435647966	-29.930229435647973	-85.21258452011524	-75.21258452011521	-85.36915169991865	-75.36915169991862	0	0	0.75
-37.421503345544664	-29.92150334554465	-37.285472050872805	-30.68547205087281	-85.52285096765432	-75.52285096765429	-85.6744229431344	-75.67442294313437	0	0	0.76
-38.27671774967291	-30.6767177496729	-38.14371789451066	-31.443717894510662	-85.8232184148662	-75.82321841486618	-85.97002711711693	-75.9700271171169	0	0	0.77
-39.13493627433238	-31.434936274332372	-39.00487259321515	-32.20487259321515	-86.11414647065625	-76.11414647065622	-86.2564092907012	-76.25640929070117	0	0	0.78
-39.99606450504102	-32.19606450504101	-39.86884608032469	-32.96884608032469	-86.39606593218635	-76.39606593218632	-86.53398684778035	-76.53398684778033	0	0	0.79
-40.86001233657521	-32.9600123365752	-40.735552330170755	-33.73555233017076	-86.66938101742956	-76.66938101742953	-86.80315161873898	-76.80315161873895	0	0	0.8
-41.72669370707773	-33.726693707077715	-41.60490911269947	-34.50490911269947	-86.9344713974076	-76.93447139740758	-87.06427182155214	-77.06427182155211	0	0	0.81
-42.59602635249717	-34.49602635249716	-42.476837766601804	-35.27683776660181	-87.19169404788099	-77.19169404788096	-87.31769383129279	-77.31769383129276	0	0	0.8200000000000001
-43.467931579552456	-35.267931579552446	-43.35126298932533	-36.05126298932533	-87.44138493822835	-77.44138493822832	-87.56374379485766	-77.56374379485763	0	0	0.8300000000000001
-44.342334055593504	-36.04233405559349	-44.22811264249896	-36.82811264249896	-87.6838605734178	-77.68386057341777	-87.80272910598181	-77.80272910598178	0	0	0.84
-45.21916161388823	-36.81916161388822	-45.10731757144496	-37.607317571444966	-87.9194194033246	-77.91941940332457	-88.03493975404984	-78.03493975404982	0	0	0.85
-46.09834507300872	-37.59834507300871	-45.98881143757995	-38.38881143757996	-88.14834311217174	-78.14834311217172	-88.26064955881235	-78.26064955881232	0	0	0.86
-46.979818069117165	-38.37981806911715	-46.8725305626212	-39.17253056262121	-88.37089779954745	-78.37089779954742	-88.48011730186406	-78.48011730186403	0	0	0.87
-47.86351690006686	-39.163516900066845	-47.75841378361723	-39.95841378361724	-88.58733506327023	-78.5873350632702	-88.69358776462143	-78.6935877646214	0	0	0.88
-48.74938038033624	-39.94938038033622	-48.64640231791363	-40.74640231791364	-88.79789299331668	-78.79789299331665	-88.9012926815383	-78.90129268153827	0	0	0.89
-49.637349705906175	-40.737349705906155	-49.536439637247994	-41.536439637248	-89.00279708508363	-79.0027970850836	-89.1034516164066	-79.10345161640657	0	0	0.9
-50.52736832827348	-41.52736832827346	-50.428471350241765	-42.32847135024177	-89.20226107941507	-79.20226107941504	-89.30027276879328	-79.30027276879325	0	0	0.91
-51.41938183686801	-42.31938183686799	-51.32244509262386	-43.12244509262387	-89.39648773607307	-79.39648773607304	-89.49195371695397	-79.49195371695394	0	0	0.92
-52.31333784920738	-43.113337849207355	-52.21831042458084	-43.91831042458085	-89.58566954666134	-79.58566954666131	-89.67868210293022	-79.6786821029302	0	0	0.93
-53.20918590818362	-43.9091859081836	-53.11601873468246	-44.71601873468247	-89.76998939241169	-79.76998939241166	-89.86063626497037	-79.86063626497034	0	0	0.9400000000000001
-54.10687738593023	-44.70687738593021	-54.015523149880245	-45.51552314988026	-89.94962115170898	-79.94962115170895	-90.03798582190838	-80.03798582190835	0	0	0.9500000000000001
-55.00636539376663	-45.50636539376661	-54.91677845112063	-46.31677845112064	-90.12473026175195	-80.12473026175192	-90.21089221368268	-80.21089221368265	0	0	0.96
-55.907604697761286	-46.30760469776126	-55.8197409941539	-47.119740994153915	-90.29547423832057	-80.29547423832054	-90.37950920177214	-80.37950920177211	0	0	0.97
-56.81055163949443	-47.1105516394944	-56.72436863515607	-47.924368635156085	-90.46200315723756	-80.46200315723753	-90.54398333296425	-80.54398333296422	0	0	0.98
-57.715164061637005	-47.915164061636986	-57.63062066081318	-48.7306206608132	-90.62446010076968	-80.62446010076965	-90.70445436954621	-80.70445436954618	0	0	0.99
-58.621401237995286	-48.721401237995266	-58.53845772254699	-49.538457722547015	-90.78298157190726	-80.78298157190723	-90.86105568871832	-80.8610556887183	0	0	1.0
-59.52922380769962	-49.5292238076996	-59.447841774587545	-50.34784177458757	-90.93769787918528	-80.93769787918525	-91.01391465376821	-81.01391465376818	0	0	1.01
-60.438593713242774	-50.33859371324275	-60.358736015622355	-51.15873601562238	-91.08873349446198	-81.08873349446195	-91.16315295930994	-81.16315295930991	0	0	1.02
-61.34947414209721	-51.14947414209718	-61.27110483377375	-51.97110483377377	-91.23620738584908	-81.23620738584906	-91.30888695268123	-81.3088869526812	0	0	1.03
-62.2618294716628	-51.961829471662774	-62.18491375467598	-52.784913754676005	-91.38023332778805	-81.38023332778802	-91.45122793340238	-81.45122793340235	0	0	1.04
-63.17562521731632	-52.7756252173163	-63.100129392441794	-53.600129392441815	-91.52092019008671	-81.52092019008668	-91.59028243242952	-81.59028243242949	0	0	1.05
-64.09082798335224	-53.59082798335223	-64.01671940332457	-54.41671940332459	-91.6583722075689	-81.65837220756887	-91.72615247278124	-81.72615247278121	0	0	1.06
-65.00740541662084	-54.407405416620826	-64.93465244189741	-55.23465244189744	-91.79268923184361	-81.79268923184358	-91.85893581297837	-81.85893581297834	0	0	1.07
-65.92532616268487	-55.22532616268485	-65.85389811958413	-56.053898119584154	-91.92396696656826	-81.92396696656823	-91.98872617461147	-81.98872617461144	0	0	1.08
-66.84455982432951	-56.0445598243295	-66.77442696538964	-56.87442696538967	-92.05229718746152	-82.05229718746149	-92.11561345523702	-82.115613455237	0	0	1.09
-67.76507692227322	-56.86507692227322	-67.69621038868887	-57.6962103886889	-92.17776794821343	-82.1777679482134	-92.23968392770105	-82.23968392770102	0	0	1.1
-68.68684885793826	-57.68684885793826	-68.61922064394366	-58.51922064394369	-92.30046377334311	-82.30046377334308	-92.36102042689559	-82.36102042689556	0	0	1.11
-69.60984787815033	-58.50984787815033	-69.54343079722679	-59.34343079722681	-92.42046583896587	-82.42046583896584	-92.47970252486942	-82.4797025248694	0	0	1.12
-70.53404704164653	-59.33404704164653	-70.46881469444105	-60.168814694441075	-92.5378521423511	-82.53785214235107	-92.59580669513807	-82.59580669513804	0	0	1.1300000000000001
-71.45942018727929	-60.15942018727928	-71.39534693112955	-60.99534693112957	-92.65269766108045	-82.65269766108042	-92.70940646696862	-82.70940646696859	0	0	1.1400000000000001
-72.38594190381241	-60.985941903812396	-72.32300282378043	-61.82300282378044	-92.76507450254857	-82.76507450254854	-92.8205725703519	-82.82057257035187	0	0	1.1500000000000001
-73.3135875012125	-61.81358750121249	-73.2517583825366	-62.6517583825366	-92.87505204448951	-82.87505204448948	-92.9293730723171	-82.92937307231708	0	0	1.16
-74.24233298334613	-62.642332983346115	-74.18159028522678	-63.48159028522678	-92.98269706715661	-82.98269706715658	-93.03587350519173	-83.0358735051917	0	0	1.17
-75.17215502199907	-63.472155021999065	-75.11247585264043	-64.31247585264043	-93.08807387773427	-83.08807387773425	-93.14013698736211	-83.14013698736208	0	0	1.18
-76.1030309321401	-64.3030309321401	-76.04439302497401	-65.14439302497402	-93.191244427514	-83.19124442751396	-93.2422243370463	-83.24222433704627	0	0	1.19
-77.03493864835679	-65.1349386483568	-76.97732033938135	-65.97732033938136	-93.29226842232625	-83.29226842232622	-93.34219417955138	-83.34219417955136	0	0	1.2
-77.96785670239598	-65.96785670239598	-77.91123690856504	-66.81123690856505	-93.39120342668136	-83.39120342668133	-93.4401030484513	-83.44010304845128	0	0	1.21
-78.90176420174592	-66.80176420174591	-78.84612240035038	-67.64612240035038	-93.48810496203832	-83.48810496203829	-93.5360054810877	-83.53600548108767	0	0	1.22
-79.83664080920136	-67.63664080920134	-79.7819570181868	-68.4819570181868	-93.58302659958834	-83.58302659958831	-93.62995410876631	-83.62995410876628	0	0	1.23
-80.7724667233567	-68.47246672335669	-80.71872148252571	-69.31872148252572	-93.67602004791134	-83.67602004791131	-93.7219997419936	-83.72199974199357	0	0	1.24
-81.70922265997602	-69.30922265997602	-81.65639701302668	-70.15639701302668	-93.76713523583682	-83.76713523583679	-93.81219145107256	-83.81219145107254	0	0	1.25
-82.6468898341918	-70.14688983419178	-82.59496531154716	-70.99496531154716	-93.8564203908161	-83.85642039081607	-93.9005766423537	-83.90057664235367	0	0	1.26
-83.58544994348763	-70.98544994348762	-83.53440854587375	-71.83440854587374	-93.94392211309071	-83.94392211309068	-93.98720113041519	-83.98720113041516	0	0	1.27
-84.52488515142286	-71.82488515142285	-84.47470933415546	-72.67470933415545	-94.02968544592065	-84.02968544592062	-94.07210920642704	-84.07210920642702	0	0	1.28
-85.46517807205956	-72.66517807205955	-85.41585073000229	-73.51585073000227	-94.11375394211848	-84.11375394211845	-94.1553437029356	-84.15534370293557	0	0	1.29
-86.4063117550551	-73.5063117550551	-86.35781620821417	-74.35781620821416	-94.19616972711617	-84.19616972711614	-94.23694605528793	-84.2369460552879	0	0	1.3
-87.34826967138554	-74.34826967138552	-87.30058965110804	-75.20058965110803	-94.27697355877704	-84.27697355877702	-94.31695635990079	-84.31695635990076	0	0	1.31
-88.2910356996672	-75.1910356996672	-88.24415533541219	-76.04415533541217	-94.35620488414985	-84.35620488414982	-94.39541342956392	-84.39541342956389	0	0	1.32
-89.23459411304606	-76.03459411304605	-89.18849791969932	-76.8884979196993	-94.43390189334787	-84.43390189334784	-94.47235484595508	-84.47235484595505	0	0	1.33
-90.17892956662588	-76.87892956662587	-90.13360243233129	-77.73360243233127	-94.51010157072469	-84.51010157072466	-94.54781700953168	-84.54781700953166	0	0	1.34
-91.12402708540841	-77.7240270854084	-91.07945425988996	-78.57945425988993	-94.58483974350511	-84.58483974350509	-94.62183518695288	-84.62183518695285	0	0	1.35
-92.06987205271984	-78.56987205271983	-92.02603913607035	-79.42603913607032	-94.65815112802059	-84.65815112802056	-94.69444355617574	-84.69444355617571	0	0	1.36
-93.01645019909986	-79.41645019909986	-92.97334313101348	-80.27334313101343	-94.73006937368686	-84.73006937368683	-94.76567524935949	-84.76567524935946	0	0	1.37
-93.96374759163048	-80.26374759163048	-93.92135264105755	-81.1213526410575	-94.80062710485431	-84.80062710485429	-94.83556239370297	-84.83556239370294	0	0	1.3800000000000001
-94.9117506236835	-81.11175062368349	-94.87005437888754	-81.9700543788875	-94.86985596065115	-84.86985596065112	-94.90413615033242	-84.90413615033239	0	0	1.3900000000000001
-95.86044600506654	-81.96044600506652	-95.8194353640642	-82.81943536406415	-94.93778663293313	-84.9377866329331	-94.97142675134893	-84.9714267513489	0	0	1.4000000000000001
-96.80982075254855	-82.80982075254852	-96.76948291391453	-83.66948291391446	-95.00444890244522	-85.00444890244519	-95.0374635351381	-85.03746353513807	0	0	1.41
-97.75986218074712	-83.6598621807471	-97.72018463476697	-84.5201846347669	-95.06987167329478	-85.06987167329476	-95.10227498003773	-85.1022749800377	0	0	1.42
-98.71055789336057	-84.51055789336056	-98.67152841351528	-85.37152841351522	-95.13408300582851	-85.13408300582849	-95.1658887364534	-85.16588873645337	0	0	1.43
-99.66189577472883	-85.36189577472881	-99.62350240949603	-86.22350240949598	-95.19711014800048	-85.19711014800045	-95.2283316575061	-85.22833165750608	0	0	1.44
-100.61386398170809	-86.21386398170806	-100.5760950466654	-87.07609504666534	-95.25897956531256	-85.25897956531253	-95.2896298282911	-85.28962982829107	0	0	1.45
-101.56645093584497	-87.06645093584494	-101.52929500606186	-87.92929500606179	-95.31971696940406	-85.31971696940403	-95.34980859382185	-85.34980859382182	0	0	1.46
-102.5196453158366	-87.91964531583658	-102.48309121854184	-88.78309121854178	-95.37934734536185	-85.37934734536182	-95.40889258572884	-85.40889258572881	0	0	1.47
-103.47343605026386	-88.77343605026383	-103.43747285777644	-89.63747285777637	-95.43789497781893	-85.4378949778189	-95.46690574777855	-85.46690574777853	0	0	1.48
-104.42781231058564	-89.62781231058561	-104.39242933349742	-90.49242933349736	-95.49538347590443	-85.4953834759044	-95.5238713602741	-85.52387136027407	0	0	1.49
-105.38276350438275	-90.48276350438272	-105.34795028498192	-91.34795028498186	-95.55183579710486	-85.55183579710483	-95.57981206339518	-85.57981206339515	0	0	1.5
-106.33827926884035	-91.33827926884031	-106.30402557476532	-92.20402557476527	-95.60727427009233	-85.6072742700923	-95.63474987953187	-85.63474987953184	0	0	1.51
-107.2943494644588	-92.19434946445875	-107.26064528257255	-93.06064528257251	-95.66172061657285	-85.66172061657282	-95.68870623466321	-85.68870623466319	0	0	1.52
-108.25096416898303	-93.05096416898297	-108.21779969945858	-93.91779969945854	-95.71519597220392	-85.71519597220389	-95.74170197882898	-85.74170197882896	0	0	1.53
-109.20811367154108	-93.90811367154102	-109.17547932214913	-94.7754793221491	-95.76772090662841	-85.76772090662838	-95.7937574057399	-85.79375740573987	0	0	1.54
-110.1657884669831	-94.76578846698304	-110.13367484757337	-95.63367484757335	-95.81931544266898	-85.81931544266895	-95.8448922715691	-85.84489227156907	0	0	1.55
-111.12397925041223	-95.62397925041218	-111.09237716758051	-96.49237716758049	-95.8699990747239	-85.86999907472388	-95.89512581296523	-85.8951258129652	0	0	1.56
-112.08267691189958	-96.48267691189952	-112.05157736383268	-97.35157736383266	-95.9197907864044	-85.91979078640438	-95.94447676432526	-85.94447676432523	0	0	1.57
-113.0418725313755	-97.34187253137543	-113.01126670286702	-98.211266702867	-95.96870906744958	-85.96870906744955	-95.99296337436274	-85.99296337436272	0	0	1.58
-114.00155737369016	-98.20155737369008	-113.97143663131993	-99.07143663131991	-96.0167719299544	-86.01677192995437	-96.04060342200583	-86.0406034220058	0	0	1.59
-114.96172288383633	-99.06172288383625	-114.93207877130713	-99.9320787713071	-96.06399692394362	-86.06399692394359	-96.08741423165674	-86.08741423165671	0	0	1.6
